danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_uri,track_name,artist_name,artist_popularity,artist_genres,album_name,track_popularity
0.861,0.832,2,-3.35,1,0.0457,0.0119,0,0.0461,0.917,126.989,audio_features,1eGlStOBtFJ6Oc4hhN5tUR,spotify:track:1eGlStOBtFJ6Oc4hhN5tUR,https://api.spotify.com/v1/tracks/1eGlStOBtFJ6Oc4hhN5tUR,https://api.spotify.com/v1/audio-analysis/1eGlStOBtFJ6Oc4hhN5tUR,187248,4,spotify:track:1eGlStOBtFJ6Oc4hhN5tUR,Shivers - Ofenbach Remix,Ed Sheeran,89,"['pop', 'singer-songwriter pop', 'uk pop']",Shivers (Ofenbach Remix),61
0.324,0.914,11,-3.35,0,0.138,0.00729,0,0.101,0.382,150.118,audio_features,6KSKOhlFUZAUd6ChSDTT6s,spotify:track:6KSKOhlFUZAUd6ChSDTT6s,https://api.spotify.com/v1/tracks/6KSKOhlFUZAUd6ChSDTT6s,https://api.spotify.com/v1/audio-analysis/6KSKOhlFUZAUd6ChSDTT6s,192000,4,spotify:track:6KSKOhlFUZAUd6ChSDTT6s,Shoot Me Down (feat. Ian Everson),Diamond Pistols,48,[],Shoot Me Down (feat. Ian Everson),22
0.554,0.838,8,-4.444,0,0.0469,0.0145,2.87E-06,0.253,0.275,124.967,audio_features,23nhk3nZxeE3CnWdtAdfjl,spotify:track:23nhk3nZxeE3CnWdtAdfjl,https://api.spotify.com/v1/tracks/23nhk3nZxeE3CnWdtAdfjl,https://api.spotify.com/v1/audio-analysis/23nhk3nZxeE3CnWdtAdfjl,303420,4,spotify:track:23nhk3nZxeE3CnWdtAdfjl,Shooting Stars,Elephante,47,"['pop dance', 'pop edm']",Shooting Stars,19
0.635,0.642,11,-5.555,1,0.0761,0.501,6.77E-06,0.0995,0.328,150.021,audio_features,6S8dMaDAgpaORLBjpCYBUE,spotify:track:6S8dMaDAgpaORLBjpCYBUE,https://api.spotify.com/v1/tracks/6S8dMaDAgpaORLBjpCYBUE,https://api.spotify.com/v1/audio-analysis/6S8dMaDAgpaORLBjpCYBUE,198400,4,spotify:track:6S8dMaDAgpaORLBjpCYBUE,Show Me,Despotem,32,['traprun'],Show Me,1
0.65,0.857,11,-3.354,0,0.042,0.277,0.00123,0.0959,0.568,121.002,audio_features,4P21JxbKUBDGH3UEdWbXWp,spotify:track:4P21JxbKUBDGH3UEdWbXWp,https://api.spotify.com/v1/tracks/4P21JxbKUBDGH3UEdWbXWp,https://api.spotify.com/v1/audio-analysis/4P21JxbKUBDGH3UEdWbXWp,214215,4,spotify:track:4P21JxbKUBDGH3UEdWbXWp,Show U Love,Tritonal,53,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance']",U & Me,0
0.737,0.727,6,-5.383,0,0.112,0.0206,1.36E-05,0.105,0.801,160.08,audio_features,1OQavCoScXzV0tdMlofwmK,spotify:track:1OQavCoScXzV0tdMlofwmK,https://api.spotify.com/v1/tracks/1OQavCoScXzV0tdMlofwmK,https://api.spotify.com/v1/audio-analysis/1OQavCoScXzV0tdMlofwmK,256560,4,spotify:track:1OQavCoScXzV0tdMlofwmK,Side To Side - Phantoms Remix,Ariana Grande,92,['pop'],Side To Side (Remixes),28
0.474,0.792,5,-3.302,1,0.051,0.0662,1.09E-06,0.277,0.31,141.926,audio_features,0PMNxtgeNSmPPp4aiA4T8F,spotify:track:0PMNxtgeNSmPPp4aiA4T8F,https://api.spotify.com/v1/tracks/0PMNxtgeNSmPPp4aiA4T8F,https://api.spotify.com/v1/audio-analysis/0PMNxtgeNSmPPp4aiA4T8F,251831,4,spotify:track:0PMNxtgeNSmPPp4aiA4T8F,Sideways,ILLENIUM,72,"['edm', 'melodic dubstep', 'pop dance']",Sideways,47
0.475,0.801,4,-3.071,1,0.0381,0.0483,0.00178,0.239,0.296,141.92,audio_features,5ip3FCi89E2eDtId6kcJmo,spotify:track:5ip3FCi89E2eDtId6kcJmo,https://api.spotify.com/v1/tracks/5ip3FCi89E2eDtId6kcJmo,https://api.spotify.com/v1/audio-analysis/5ip3FCi89E2eDtId6kcJmo,205120,4,spotify:track:5ip3FCi89E2eDtId6kcJmo,Silence - Illenium Remix,Marshmello,84,"['brostep', 'edm', 'pop', 'progressive electro house']",Silence (Illenium Remix),50
0.434,0.788,1,-5.682,0,0.0696,0.00435,0,0.561,0.306,139.89,audio_features,5DGSkCuKfU95P87QI3s6bu,spotify:track:5DGSkCuKfU95P87QI3s6bu,https://api.spotify.com/v1/tracks/5DGSkCuKfU95P87QI3s6bu,https://api.spotify.com/v1/audio-analysis/5DGSkCuKfU95P87QI3s6bu,246678,4,spotify:track:5DGSkCuKfU95P87QI3s6bu,Silent Skies,Seven Lions,62,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'melodic dubstep', 'pop dance', 'progressive trance']",Where I Won't Be Found,0
0.345,0.779,3,-3.488,1,0.0701,0.218,2.29E-06,0.134,0.315,95.01,audio_features,5XEY8z89l3usIZ7krU8LTW,spotify:track:5XEY8z89l3usIZ7krU8LTW,https://api.spotify.com/v1/tracks/5XEY8z89l3usIZ7krU8LTW,https://api.spotify.com/v1/audio-analysis/5XEY8z89l3usIZ7krU8LTW,208393,4,spotify:track:5XEY8z89l3usIZ7krU8LTW,Silhouette,BVRNOUT,36,['electronic trap'],Silhouette,0
0.303,0.543,7,-7.147,0,0.0489,0.0292,0.479,0.128,0.138,94.488,audio_features,03LVCrtPQ2KXn2OWreF49P,spotify:track:03LVCrtPQ2KXn2OWreF49P,https://api.spotify.com/v1/tracks/03LVCrtPQ2KXn2OWreF49P,https://api.spotify.com/v1/audio-analysis/03LVCrtPQ2KXn2OWreF49P,321515,4,spotify:track:03LVCrtPQ2KXn2OWreF49P,Simple & Clean,Kiba,20,[],Simple & Clean,27
0.621,0.783,6,-4.698,0,0.0471,0.00994,2.24E-06,0.383,0.203,101.976,audio_features,3H7Ty1ewXZoQ0PD0OpT7BY,spotify:track:3H7Ty1ewXZoQ0PD0OpT7BY,https://api.spotify.com/v1/tracks/3H7Ty1ewXZoQ0PD0OpT7BY,https://api.spotify.com/v1/audio-analysis/3H7Ty1ewXZoQ0PD0OpT7BY,249412,4,spotify:track:3H7Ty1ewXZoQ0PD0OpT7BY,Sirens,Elephante,47,"['pop dance', 'pop edm']",I Am The Elephante,19
0.593,0.731,2,-8.73,1,0.0353,0.00319,0.00728,0.123,0.629,159.918,audio_features,1f3ytRmhzfQqRO39QGbbH8,spotify:track:1f3ytRmhzfQqRO39QGbbH8,https://api.spotify.com/v1/tracks/1f3ytRmhzfQqRO39QGbbH8,https://api.spotify.com/v1/audio-analysis/1f3ytRmhzfQqRO39QGbbH8,130013,4,spotify:track:1f3ytRmhzfQqRO39QGbbH8,skeletons - K-391 Remix,keshi,79,['chill r&b'],trilogy remixes,39
0.398,0.822,9,-6.291,0,0.0414,0.16,0.0048,0.359,0.245,136.397,audio_features,6bDOiauu5nLg2rVyi5zErB,spotify:track:6bDOiauu5nLg2rVyi5zErB,https://api.spotify.com/v1/tracks/6bDOiauu5nLg2rVyi5zErB,https://api.spotify.com/v1/audio-analysis/6bDOiauu5nLg2rVyi5zErB,212571,4,spotify:track:6bDOiauu5nLg2rVyi5zErB,SKYWALKER - P.A.F.F. Remix,P.A.F.F.,36,['polish electronica'],SKYWALKER (P.A.F.F. Remix),0
0.308,0.844,0,-4.235,0,0.0638,0.0519,2.79E-05,0.0805,0.175,159.911,audio_features,47l9ZNCnbLoLYST8Csmuz0,spotify:track:47l9ZNCnbLoLYST8Csmuz0,https://api.spotify.com/v1/tracks/47l9ZNCnbLoLYST8Csmuz0,https://api.spotify.com/v1/audio-analysis/47l9ZNCnbLoLYST8Csmuz0,250500,4,spotify:track:47l9ZNCnbLoLYST8Csmuz0,Sleepwalker,ILLENIUM,72,"['edm', 'melodic dubstep', 'pop dance']",Ashes,0
0.555,0.806,0,-5.589,1,0.0268,0.0132,0.372,0.16,0.103,98.575,audio_features,5cjRF0yXxYvqzmJfUbq9AW,spotify:track:5cjRF0yXxYvqzmJfUbq9AW,https://api.spotify.com/v1/tracks/5cjRF0yXxYvqzmJfUbq9AW,https://api.spotify.com/v1/audio-analysis/5cjRF0yXxYvqzmJfUbq9AW,258009,4,spotify:track:5cjRF0yXxYvqzmJfUbq9AW,Sleepwalker - Slowed,akiaura,64,['dreampunk'],Sleepwalker (Slowed),67
0.736,0.795,1,-3.299,0,0.0545,0.498,1.21E-06,0.254,0.511,104.066,audio_features,6gpcs5eMhJwax4mIfKDYQk,spotify:track:6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/tracks/6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/audio-analysis/6gpcs5eMhJwax4mIfKDYQk,230813,4,spotify:track:6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),Calvin Harris,87,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Slide (feat. Frank Ocean & Migos),68
0.474,0.565,4,-5.238,0,0.0309,0.134,0,0.0761,0.275,101.896,audio_features,1rKqsfuQVUFhROVwcoGJGY,spotify:track:1rKqsfuQVUFhROVwcoGJGY,https://api.spotify.com/v1/tracks/1rKqsfuQVUFhROVwcoGJGY,https://api.spotify.com/v1/audio-analysis/1rKqsfuQVUFhROVwcoGJGY,197627,4,spotify:track:1rKqsfuQVUFhROVwcoGJGY,Small Doses,Bebe Rexha,81,"['dance pop', 'pop']",All Your Fault: Pt. 1,45
0.453,0.657,0,-10.656,0,0.0271,0.00952,0.91,0.228,0.276,123.98,audio_features,08FUzof6NqG8kQEsNmkWDh,spotify:track:08FUzof6NqG8kQEsNmkWDh,https://api.spotify.com/v1/tracks/08FUzof6NqG8kQEsNmkWDh,https://api.spotify.com/v1/audio-analysis/08FUzof6NqG8kQEsNmkWDh,248377,4,spotify:track:08FUzof6NqG8kQEsNmkWDh,Smalltown Boy (Remix),Bronski Beat,66,"['hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']",Smalltown Boy (Remix),0
0.753,0.41,0,-10.636,0,0.132,0.817,0.00219,0.104,0.23,92.999,audio_features,7yCyhsU75MYdbeqRLhLY51,spotify:track:7yCyhsU75MYdbeqRLhLY51,https://api.spotify.com/v1/tracks/7yCyhsU75MYdbeqRLhLY51,https://api.spotify.com/v1/audio-analysis/7yCyhsU75MYdbeqRLhLY51,206437,4,spotify:track:7yCyhsU75MYdbeqRLhLY51,smiling when i die,Sasha Alex Sloan,71,['alt z'],smiling when i die,45
0.65,0.713,9,-4.378,0,0.0293,0.0131,3.33E-06,0.0955,0.251,81.012,audio_features,4HHjCaYfb9wqC4jAhxucZT,spotify:track:4HHjCaYfb9wqC4jAhxucZT,https://api.spotify.com/v1/tracks/4HHjCaYfb9wqC4jAhxucZT,https://api.spotify.com/v1/audio-analysis/4HHjCaYfb9wqC4jAhxucZT,220547,4,spotify:track:4HHjCaYfb9wqC4jAhxucZT,Smoke,Lemaitre,48,['norwegian pop'],Fast Lovers,20
0.723,0.807,11,-6.343,1,0.205,0.203,0.00138,0.352,0.275,100.935,audio_features,52LrFr2jr8TVw5HSTqwkyW,spotify:track:52LrFr2jr8TVw5HSTqwkyW,https://api.spotify.com/v1/tracks/52LrFr2jr8TVw5HSTqwkyW,https://api.spotify.com/v1/audio-analysis/52LrFr2jr8TVw5HSTqwkyW,145080,4,spotify:track:52LrFr2jr8TVw5HSTqwkyW,SNAP - Fargo Remix,Rosa Linn,68,['alt z'],SNAP PACK,29
0.631,0.842,0,-4.022,1,0.0674,0.0495,2.25E-05,0.284,0.332,112.896,audio_features,4JGFQyEJXDLtB3kOL3M1F3,spotify:track:4JGFQyEJXDLtB3kOL3M1F3,https://api.spotify.com/v1/tracks/4JGFQyEJXDLtB3kOL3M1F3,https://api.spotify.com/v1/audio-analysis/4JGFQyEJXDLtB3kOL3M1F3,148023,4,spotify:track:4JGFQyEJXDLtB3kOL3M1F3,SNAP - Luca Schreiner Remix,Rosa Linn,68,['alt z'],SNAP PACK,39
0.534,0.927,6,-3.854,0,0.119,0.00347,0.000123,0.114,0.231,138.036,audio_features,2ytAuyv7c30bvVyZl2Ki5r,spotify:track:2ytAuyv7c30bvVyZl2Ki5r,https://api.spotify.com/v1/tracks/2ytAuyv7c30bvVyZl2Ki5r,https://api.spotify.com/v1/audio-analysis/2ytAuyv7c30bvVyZl2Ki5r,347826,4,spotify:track:2ytAuyv7c30bvVyZl2Ki5r,Snowblind (feat. Tasha Baxter),Au5,45,"['brostep', 'chillstep', 'complextro', 'dubstep', 'electro house', 'filthstep', 'gaming edm', 'melodic dubstep']",Snowblind (feat. Tasha Baxter),0
0.359,0.587,6,-7.005,0,0.0335,0.00429,2.33E-05,0.342,0.218,181.931,audio_features,0TNF2Q0Y0i2LfAzajNRyyk,spotify:track:0TNF2Q0Y0i2LfAzajNRyyk,https://api.spotify.com/v1/tracks/0TNF2Q0Y0i2LfAzajNRyyk,https://api.spotify.com/v1/audio-analysis/0TNF2Q0Y0i2LfAzajNRyyk,234000,4,spotify:track:0TNF2Q0Y0i2LfAzajNRyyk,So Alive,David Win,37,[],So Alive,0
0.778,0.759,8,-6.228,0,0.0426,0.0913,0.0278,0.12,0.108,124.008,audio_features,0j1CiuNObut67Rw72mUNy0,spotify:track:0j1CiuNObut67Rw72mUNy0,https://api.spotify.com/v1/tracks/0j1CiuNObut67Rw72mUNy0,https://api.spotify.com/v1/audio-analysis/0j1CiuNObut67Rw72mUNy0,197521,4,spotify:track:0j1CiuNObut67Rw72mUNy0,So Cold (feat. Lily Denning),Mahalo,47,[],So Cold (feat. Lily Denning),0
0.526,0.52,6,-7.985,0,0.0569,0.435,0,0.197,0.13,149.119,audio_features,0OlnLZY4cmQzT6ZGttvWBM,spotify:track:0OlnLZY4cmQzT6ZGttvWBM,https://api.spotify.com/v1/tracks/0OlnLZY4cmQzT6ZGttvWBM,https://api.spotify.com/v1/audio-analysis/0OlnLZY4cmQzT6ZGttvWBM,183637,4,spotify:track:0OlnLZY4cmQzT6ZGttvWBM,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,77,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",So Far Away (feat. Jamie Scott & Romy Dya),62
0.505,0.61,5,-5.673,0,0.0362,0.458,0.00194,0.104,0.189,140.013,audio_features,5UNtPhsi8vPmJI3yeaiKTS,spotify:track:5UNtPhsi8vPmJI3yeaiKTS,https://api.spotify.com/v1/tracks/5UNtPhsi8vPmJI3yeaiKTS,https://api.spotify.com/v1/audio-analysis/5UNtPhsi8vPmJI3yeaiKTS,212571,4,spotify:track:5UNtPhsi8vPmJI3yeaiKTS,So Far Gone,NURKO,51,"['melodic dubstep', 'pop edm']",So Far Gone,38
0.576,0.627,3,-4.649,0,0.0449,0.0385,0,0.181,0.311,164.998,audio_features,27MWmPtrXRHYA1IiLxBPEb,spotify:track:27MWmPtrXRHYA1IiLxBPEb,https://api.spotify.com/v1/tracks/27MWmPtrXRHYA1IiLxBPEb,https://api.spotify.com/v1/audio-analysis/27MWmPtrXRHYA1IiLxBPEb,176059,4,spotify:track:27MWmPtrXRHYA1IiLxBPEb,So Good,Halsey,82,"['electropop', 'etherpop', 'indie poptimism', 'pop']",So Good (Jax Jones Remix),25
0.751,0.544,7,-7.073,1,0.0581,0.149,1.56E-05,0.513,0.392,118.048,audio_features,2LAqcZuU9nbOZrC7Nzdvtu,spotify:track:2LAqcZuU9nbOZrC7Nzdvtu,https://api.spotify.com/v1/tracks/2LAqcZuU9nbOZrC7Nzdvtu,https://api.spotify.com/v1/audio-analysis/2LAqcZuU9nbOZrC7Nzdvtu,150943,4,spotify:track:2LAqcZuU9nbOZrC7Nzdvtu,So Sick (feat. blackbear),Kiiara,61,"['alt z', 'electropop']",lil kiiwi,32
0.505,0.859,11,-4.491,1,0.0474,0.0127,0,0.349,0.364,92.055,audio_features,1gdvYJ0BVaeeAEpAM8OFyr,spotify:track:1gdvYJ0BVaeeAEpAM8OFyr,https://api.spotify.com/v1/tracks/1gdvYJ0BVaeeAEpAM8OFyr,https://api.spotify.com/v1/audio-analysis/1gdvYJ0BVaeeAEpAM8OFyr,224348,4,spotify:track:1gdvYJ0BVaeeAEpAM8OFyr,So Slow,Vanic,45,"['bass trap', 'future bass', 'pop edm']",So Slow,0
0.518,0.577,1,-8.053,1,0.0621,0.301,0,0.0639,0.462,79.253,audio_features,4LSkEJ5P5MV0y3PZqw7guJ,spotify:track:4LSkEJ5P5MV0y3PZqw7guJ,https://api.spotify.com/v1/tracks/4LSkEJ5P5MV0y3PZqw7guJ,https://api.spotify.com/v1/audio-analysis/4LSkEJ5P5MV0y3PZqw7guJ,162925,3,spotify:track:4LSkEJ5P5MV0y3PZqw7guJ,Sober,Cheat Codes,67,"['edm', 'pop', 'pop dance']",Sober,37
0.598,0.699,1,-6.202,1,0.0318,0.0169,0,0.0899,0.318,90.026,audio_features,6VqHYu182daTyIMbqSoED0,spotify:track:6VqHYu182daTyIMbqSoED0,https://api.spotify.com/v1/tracks/6VqHYu182daTyIMbqSoED0,https://api.spotify.com/v1/audio-analysis/6VqHYu182daTyIMbqSoED0,173414,4,spotify:track:6VqHYu182daTyIMbqSoED0,Sober - Paige Remix,Cheat Codes,67,"['edm', 'pop', 'pop dance']",Sober (The Remixes),10
0.385,0.861,2,-2.511,0,0.0957,0.0013,0.0309,0.26,0.072,174.174,audio_features,5FBqdMefPnp3Xjdkhn51oc,spotify:track:5FBqdMefPnp3Xjdkhn51oc,https://api.spotify.com/v1/tracks/5FBqdMefPnp3Xjdkhn51oc,https://api.spotify.com/v1/audio-analysis/5FBqdMefPnp3Xjdkhn51oc,268966,4,spotify:track:5FBqdMefPnp3Xjdkhn51oc,Solace,Feint,53,"['chillstep', 'dancefloor dnb']",Solace,35
0.35,0.843,3,-3.695,1,0.147,0.0629,0,0.432,0.504,189.792,audio_features,3VhsiyMd87uVpRvq2E0dq3,spotify:track:3VhsiyMd87uVpRvq2E0dq3,https://api.spotify.com/v1/tracks/3VhsiyMd87uVpRvq2E0dq3,https://api.spotify.com/v1/audio-analysis/3VhsiyMd87uVpRvq2E0dq3,247579,4,spotify:track:3VhsiyMd87uVpRvq2E0dq3,Somebody Else - TWINSICK Remix,TELYKAST,51,[],Somebody Else (TWINSICK Remix),39
0.604,0.792,0,-4.5,0,0.0866,0.113,1.88E-05,0.149,0.289,119.953,audio_features,2CMGiyYO8H8GhPwS73LL13,spotify:track:2CMGiyYO8H8GhPwS73LL13,https://api.spotify.com/v1/tracks/2CMGiyYO8H8GhPwS73LL13,https://api.spotify.com/v1/audio-analysis/2CMGiyYO8H8GhPwS73LL13,154032,4,spotify:track:2CMGiyYO8H8GhPwS73LL13,Somebody To Use,Alesso,77,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",Somebody To Use,41
0.44,0.795,8,-6.324,0,0.0515,0.101,0.00151,0.087,0.362,96.105,audio_features,6YrO7BJ5E50Y388G3KzqaU,spotify:track:6YrO7BJ5E50Y388G3KzqaU,https://api.spotify.com/v1/tracks/6YrO7BJ5E50Y388G3KzqaU,https://api.spotify.com/v1/audio-analysis/6YrO7BJ5E50Y388G3KzqaU,202500,4,spotify:track:6YrO7BJ5E50Y388G3KzqaU,Somedays,Vanic,45,"['bass trap', 'future bass', 'pop edm']",Somedays,25
0.363,0.763,1,-2.237,0,0.042,0.53,0,0.118,0.218,144.659,audio_features,44MxUoeZg6FXDlHMrSbVjX,spotify:track:44MxUoeZg6FXDlHMrSbVjX,https://api.spotify.com/v1/tracks/44MxUoeZg6FXDlHMrSbVjX,https://api.spotify.com/v1/audio-analysis/44MxUoeZg6FXDlHMrSbVjX,226759,4,spotify:track:44MxUoeZg6FXDlHMrSbVjX,Someone Else,Sullivan King,57,['dubstep'],Someone Else,42
0.636,0.866,6,-2.922,0,0.264,0.0307,0,0.0909,0.614,125.896,audio_features,6quMoMbvTDYqgOr7JLHc4f,spotify:track:6quMoMbvTDYqgOr7JLHc4f,https://api.spotify.com/v1/tracks/6quMoMbvTDYqgOr7JLHc4f,https://api.spotify.com/v1/audio-analysis/6quMoMbvTDYqgOr7JLHc4f,251429,4,spotify:track:6quMoMbvTDYqgOr7JLHc4f,Someone I Used To Know (Kue Radio Remix),Zac Brown Band,73,"['contemporary country', 'country', 'country road', 'modern country rock']",Someone I Used To Know (The Remixes),34
0.57,0.582,0,-6.316,1,0.0306,0.193,0,0.138,0.12,99.97,audio_features,3GrodqQ3llu5Yh84wySm9G,spotify:track:3GrodqQ3llu5Yh84wySm9G,https://api.spotify.com/v1/tracks/3GrodqQ3llu5Yh84wySm9G,https://api.spotify.com/v1/audio-analysis/3GrodqQ3llu5Yh84wySm9G,254414,4,spotify:track:3GrodqQ3llu5Yh84wySm9G,Someone That I Needed (with Dia Frampton),Jason Ross,50,"['dubstep', 'melodic dubstep', 'pop edm', 'progressive house', 'progressive trance']",1000 Faces,30
0.477,0.786,7,-5.374,1,0.0348,0.000166,0.00247,0.163,0.0997,171.943,audio_features,2snSFuY3Kt6Wwrbw5YR31p,spotify:track:2snSFuY3Kt6Wwrbw5YR31p,https://api.spotify.com/v1/tracks/2snSFuY3Kt6Wwrbw5YR31p,https://api.spotify.com/v1/audio-analysis/2snSFuY3Kt6Wwrbw5YR31p,251190,4,spotify:track:2snSFuY3Kt6Wwrbw5YR31p,Someone To Love You - Koven Remix,Tritonal,53,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance']",Someone To Love You (Koven Remix),2
0.549,0.835,2,-2.632,1,0.0656,0.0692,0,0.212,0.423,126.08,audio_features,33lXq3csEWwYNn6x0sM3Et,spotify:track:33lXq3csEWwYNn6x0sM3Et,https://api.spotify.com/v1/tracks/33lXq3csEWwYNn6x0sM3Et,https://api.spotify.com/v1/audio-analysis/33lXq3csEWwYNn6x0sM3Et,212619,4,spotify:track:33lXq3csEWwYNn6x0sM3Et,Something Better,Audien,55,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']",Daydreams,45
0.581,0.737,4,-8.495,0,0.0513,0.00162,0.0889,0.156,0.17,174.016,audio_features,5srKOtioDcqgQTX33YTIka,spotify:track:5srKOtioDcqgQTX33YTIka,https://api.spotify.com/v1/tracks/5srKOtioDcqgQTX33YTIka,https://api.spotify.com/v1/audio-analysis/5srKOtioDcqgQTX33YTIka,162759,4,spotify:track:5srKOtioDcqgQTX33YTIka,Something in the Air,Xaia,30,[],Rain Man x Oly,0
0.514,0.753,0,-4.356,1,0.107,0.0358,3.43E-06,0.116,0.563,196.046,audio_features,33gnaM2Lr97zD8nOp7ceSR,spotify:track:33gnaM2Lr97zD8nOp7ceSR,https://api.spotify.com/v1/tracks/33gnaM2Lr97zD8nOp7ceSR,https://api.spotify.com/v1/audio-analysis/33gnaM2Lr97zD8nOp7ceSR,205714,4,spotify:track:33gnaM2Lr97zD8nOp7ceSR,Something Real,DubVision,57,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",Something Real,17
0.575,0.808,1,-4.578,1,0.0439,0.0446,0,0.0693,0.232,127.922,audio_features,6BwClo5W3VvTzJv8bvZXDD,spotify:track:6BwClo5W3VvTzJv8bvZXDD,https://api.spotify.com/v1/tracks/6BwClo5W3VvTzJv8bvZXDD,https://api.spotify.com/v1/audio-analysis/6BwClo5W3VvTzJv8bvZXDD,179531,4,spotify:track:6BwClo5W3VvTzJv8bvZXDD,Something Real,Armin van Buuren,77,"['dutch house', 'dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",Something Real,35
0.678,0.939,0,-3.234,0,0.0353,0.0277,0.00559,0.164,0.208,125.011,audio_features,48OVeiPyCz0KAN0NFxBg7S,spotify:track:48OVeiPyCz0KAN0NFxBg7S,https://api.spotify.com/v1/tracks/48OVeiPyCz0KAN0NFxBg7S,https://api.spotify.com/v1/audio-analysis/48OVeiPyCz0KAN0NFxBg7S,165190,4,spotify:track:48OVeiPyCz0KAN0NFxBg7S,Something Stupid (feat. AWA) - Rompasso Remix,Jonas Blue,74,"['pop', 'pop dance', 'tropical house', 'uk dance']",Something Stupid (feat. AWA) [Rompasso Remix],38
0.507,0.93,3,-1.015,1,0.0803,0.21,0.000455,0.362,0.568,111.899,audio_features,7AeYomUuCNb965CWyfLTjK,spotify:track:7AeYomUuCNb965CWyfLTjK,https://api.spotify.com/v1/tracks/7AeYomUuCNb965CWyfLTjK,https://api.spotify.com/v1/audio-analysis/7AeYomUuCNb965CWyfLTjK,222080,4,spotify:track:7AeYomUuCNb965CWyfLTjK,Somewhere to Run,Krewella,55,"['edm', 'electra', 'electro house', 'pop dance']",Somewhere to Run,33
0.796,0.415,1,-12.651,1,0.391,0.449,0.00142,0.0863,0.396,125.438,audio_features,2LGegiBZjXMIITqbbBr0OL,spotify:track:2LGegiBZjXMIITqbbBr0OL,https://api.spotify.com/v1/tracks/2LGegiBZjXMIITqbbBr0OL,https://api.spotify.com/v1/audio-analysis/2LGegiBZjXMIITqbbBr0OL,170373,4,spotify:track:2LGegiBZjXMIITqbbBr0OL,Souls and Freaks,Ed Napoli,21,[],"EDM Workout, Set 20",0
0.474,0.725,2,-5.236,1,0.0735,0.0974,0,0.116,0.149,95.226,audio_features,212kWfN3DqAEbwTQc07cBo,spotify:track:212kWfN3DqAEbwTQc07cBo,https://api.spotify.com/v1/tracks/212kWfN3DqAEbwTQc07cBo,https://api.spotify.com/v1/audio-analysis/212kWfN3DqAEbwTQc07cBo,301895,4,spotify:track:212kWfN3DqAEbwTQc07cBo,Sound of Walking Away (Au5 and Fractal Remix),ILLENIUM,72,"['edm', 'melodic dubstep', 'pop dance']",Awake (Remixes),0
0.692,0.479,2,-6.831,0,0.0387,0.0269,0.415,0.0874,0.572,127.982,audio_features,0P8eCNSobV2LCZAmf6it2o,spotify:track:0P8eCNSobV2LCZAmf6it2o,https://api.spotify.com/v1/tracks/0P8eCNSobV2LCZAmf6it2o,https://api.spotify.com/v1/audio-analysis/0P8eCNSobV2LCZAmf6it2o,187500,4,spotify:track:0P8eCNSobV2LCZAmf6it2o,Soundscape - Original Mix,Zephyrtone,34,['indian edm'],Soundscape,7
0.449,0.71,4,-5.979,0,0.0462,0.00129,0,0.444,0.0628,88.588,audio_features,63ZVznFlskQ476pRXraojW,spotify:track:63ZVznFlskQ476pRXraojW,https://api.spotify.com/v1/tracks/63ZVznFlskQ476pRXraojW,https://api.spotify.com/v1/audio-analysis/63ZVznFlskQ476pRXraojW,197185,4,spotify:track:63ZVznFlskQ476pRXraojW,Souvenir,Whales,51,"['bass trap', 'dubstep', 'gaming edm']",Souvenir,30
0.838,0.575,0,-9.221,1,0.0645,0.0196,0.757,0.121,0.137,138.013,audio_features,6pOJP8CShuM2r47e569um9,spotify:track:6pOJP8CShuM2r47e569um9,https://api.spotify.com/v1/tracks/6pOJP8CShuM2r47e569um9,https://api.spotify.com/v1/audio-analysis/6pOJP8CShuM2r47e569um9,431385,4,spotify:track:6pOJP8CShuM2r47e569um9,Speed of Soul - Cosmic Flow Remix,Ghost Rider,52,['psychedelic trance'],Speed of Soul (Cosmic Flow Remix),11
